recording,monkey,day,outer_fold,family,status,p,m,tau,mean_nmse,se_nmse,best_mean_nmse,one_se_threshold,boundary,rank,condition,condition_original,fit_status
monkeyM_session-o081202001-7_lfp-2,M,2008-12-02,0,ar,ok,16,0,1,0.0025771519732038,8.1018492182792e-05,0.0025536346941817,0.0026363996698234,False,17,132408724.57803504,132467886.64717264,ok
monkeyM_session-o081202001-7_lfp-2,M,2008-12-02,0,embedding,ok,0,9,1,0.0033213505528206,0.0001021134356654,0.0033213505528206,0.003423463988486,True,10,33023910.73001508,33024039.52591588,ok
monkeyM_session-o081202001-7_lfp-2,M,2008-12-02,1,ar,ok,16,0,1,0.002443912805162,3.660475364021988e-05,0.0024240546465526,0.0024555700918812,False,17,130357086.99078676,130382713.54315546,ok
monkeyM_session-o081202001-7_lfp-2,M,2008-12-02,1,embedding,ok,0,9,1,0.0031464984878524,4.628395287071903e-05,0.0031464984878524,0.0031927824407232,True,10,34290687.73989686,34286641.6740965,ok
monkeyM_session-o081202001-7_lfp-2,M,2008-12-02,2,ar,ok,16,0,1,0.0025884354232909,3.275072596078422e-05,0.0025672509992781,0.002596510513165,False,17,132232377.03096162,132337244.1305533,ok
monkeyM_session-o081202001-7_lfp-2,M,2008-12-02,2,embedding,ok,0,9,1,0.0033242628406996,6.987612532191294e-05,0.0033242628406996,0.0033941389660216,True,10,33159795.746319216,33170308.96849588,ok
monkeyM_session-o081202001-7_lfp-2,M,2008-12-02,3,ar,ok,16,0,1,0.0025461799282055,6.780832687684678e-05,0.0025240659562841,0.0025932990869959,False,17,131300811.16083914,131335045.2496275,ok
monkeyM_session-o081202001-7_lfp-2,M,2008-12-02,3,embedding,ok,0,9,1,0.0032682909888535,8.35511125814176e-05,0.0032682909888535,0.0033518421014349,True,10,33298816.61136938,33305122.47662198,ok
monkeyM_session-o081202001-7_lfp-2,M,2008-12-02,4,ar,ok,16,0,1,0.0025478045929874,7.296987494958846e-05,0.0025292067257119,0.0025984524481534,False,17,130532590.4792289,130580431.73173934,ok
monkeyM_session-o081202001-7_lfp-2,M,2008-12-02,4,embedding,ok,0,9,1,0.0032726674395052,8.561975504313927e-05,0.0032726674395052,0.0033582871945484,True,10,33201594.41320941,33212032.4142676,ok
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,0,ar,ok,16,0,1,0.0027646657608332,8.16824220194663e-05,0.0027288228565224,0.0027982452109729,False,17,124216772.78469633,124355502.3574461,ok
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,0,embedding,ok,0,9,1,0.0034848272171424,8.445619197623614e-05,0.0034848272171424,0.0035692834091186,True,10,28653002.69165675,28659977.39210567,ok
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,1,ar,ok,19,0,1,0.0027551817003925,2.1198838330827727e-05,0.0027440865484438,0.0027636568457525,False,20,122459283.62361522,122513514.28700276,ok
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,1,embedding,ok,0,9,1,0.0035278061927826,4.985231409837535e-05,0.0035278061927826,0.003577658506881,True,10,28176712.24864638,28188855.9517757,ok
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,2,ar,ok,16,0,1,0.0027210248390754,4.78730923069506e-05,0.0026827026662142,0.0027337546670088,False,17,121970369.9511294,122004645.77157532,ok
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,2,embedding,ok,0,9,1,0.0034202478283277,5.278357907768561e-05,0.0034202478283277,0.0034730314074054,True,10,28763396.1201246,28769959.68401359,ok
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,3,ar,ok,16,0,1,0.0027900438670353,9.554129509875786e-05,0.0027471331586994,0.0028376679740081,False,17,121362399.15160392,121362809.51158711,ok
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,3,embedding,ok,0,9,1,0.0035355434941183,0.0001413290391497,0.0035355434941183,0.0036768725332681,True,10,28670899.042436853,28673255.176442947,ok
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,4,ar,ok,16,0,1,0.0027715535320169,7.558562250755108e-05,0.0027362857337506,0.002813426942631,False,17,121052480.35215811,121149692.7833478,ok
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,4,embedding,ok,0,9,1,0.0035092865665002,0.0001007731090284,0.0035092865665002,0.0036100596755287,True,10,28737859.670751438,28754769.383585528,ok
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,0,ar,ok,16,0,1,0.0025283456804897,5.96624365636916e-05,0.0024971611725607,0.0025596183518951,False,17,132635823.72650294,132861448.9993342,ok
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,0,embedding,ok,0,9,1,0.0031821493692001,9.184385527952316e-05,0.0031821493692001,0.0032739932244796,True,10,29653155.832184948,29658953.324827824,ok
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,1,ar,ok,14,0,1,0.0025711093391485,9.417160728038314e-05,0.0025002103630844,0.0025851987600683,False,15,127182299.0947778,127212072.7397722,ok
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,1,embedding,ok,0,9,1,0.0031852240315246,0.0001242708896255,0.0031852240315246,0.0033094949211502,True,10,29985448.83082406,29984154.41921109,ok
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,2,ar,ok,14,0,1,0.0025683559370068,0.000111060247297,0.0024913226058854,0.002604843074864,False,15,128834733.69323166,128906578.3256957,ok
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,2,embedding,ok,0,9,1,0.0031809858796721,0.0001421624495389,0.0031809858796721,0.003323148329211,True,10,29983122.5943232,29989133.08033928,ok
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,3,ar,ok,14,0,1,0.0025228191774982,9.41841430195193e-05,0.002447053606487,0.0025363934934825,False,15,128148856.78654385,128182714.0181703,ok
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,3,embedding,ok,0,9,1,0.003132836898878,0.0001234974502517,0.003132836898878,0.0032563343491298,True,10,30128361.38545402,30129438.49649525,ok
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,4,ar,ok,19,0,1,0.0024567692181945,3.09207246592847e-05,0.0024546754093217,0.0024781544102413,False,20,136419665.0850418,136572024.87767226,ok
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,4,embedding,ok,0,9,1,0.0031344842095537,4.260871173335565e-05,0.0031344842095537,0.0031770929212871,True,10,29966748.18858186,29965393.42243153,ok
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,0,ar,ok,17,0,1,0.0038951258611531,7.049987123270461e-05,0.0038625110085438,0.003930702794794,False,18,132908464.68702608,133107280.38172174,ok
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,0,embedding,ok,0,9,1,0.0049336392239857,9.574177596436896e-05,0.0049336392239857,0.00502938099995,True,10,22245712.60684378,22251707.51242662,ok
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,1,ar,ok,15,0,1,0.0039427216621813,9.091337704077116e-05,0.0038687692133367,0.0039566737706471,False,16,127111804.53401443,127204795.24983115,ok
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,1,embedding,ok,0,9,1,0.00491766403693,0.0001012257272467,0.00491766403693,0.0050188897641767,True,10,22543094.59314486,22542782.807920758,ok
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,2,ar,ok,15,0,1,0.003959448618078,7.978678555187023e-05,0.0038844936232677,0.0039661912680053,False,16,127693174.52440467,127800799.24250256,ok
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,2,embedding,ok,0,9,1,0.0049646033464363,0.0001248034201094,0.0049646033464363,0.0050894067665458,True,10,22369431.354272746,22373643.47461605,ok
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,3,ar,ok,15,0,1,0.0039603148677965,0.000116361605023,0.003880038841962,0.0039976841818256,False,16,125134638.54164,125372345.48075244,ok
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,3,embedding,ok,0,9,1,0.004948190171225,0.0001974138021462,0.004948190171225,0.0051456039733712,True,10,22322785.825708363,22328485.37644912,ok
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,4,ar,ok,14,0,1,0.0040040132057869,0.0001956364721134,0.0038328720023089,0.0040252325519851,False,15,125655451.83002824,125774728.31324951,ok
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,4,embedding,ok,0,9,1,0.0048831566995156,0.000267297156076,0.0048831566995156,0.0051504538555917,True,10,22314542.478419278,22316991.661073163,ok
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,0,ar,ok,15,0,1,0.0015383214735491,4.262738901380701e-05,0.0014967313811814,0.0015387022207991,False,16,133020583.0101527,133416601.26880656,ok
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,0,embedding,ok,0,9,1,0.0018926526888139,5.187634642653645e-05,0.0018926526888139,0.0019445290352405,True,10,44364661.34682754,44475576.51336328,ok
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,1,ar,ok,16,0,1,0.0015106377632898,3.9237523809832346e-05,0.001490672514599,0.0015289949881686,False,17,135792011.66278735,136488040.63702258,ok
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,1,embedding,ok,0,9,1,0.0018940670833991,4.283169252635255e-05,0.0018940670833991,0.0019368987759255,True,10,44209903.08366208,44320244.350716725,ok
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,2,ar,ok,18,0,1,0.0014953194040459,1.6102672590935718e-05,0.0014926219282217,0.0015088010179164,False,19,139797154.77103558,140319083.70405743,ok
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,2,embedding,ok,0,9,1,0.0019002084134525,2.4584382777925947e-05,0.0019002084134525,0.0019247927962304,True,10,43392557.16477368,43530387.2363973,ok
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,3,ar,ok,15,0,1,0.001475818457881,5.202670792624435e-05,0.0014385805235445,0.0014901669714451,False,16,131531300.92711924,131986595.34315184,ok
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,3,embedding,ok,0,9,1,0.0018294326218848,5.366272385627726e-05,0.0018294326218848,0.0018830953457411,True,10,44838224.579971634,44964124.22834501,ok
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,4,ar,ok,14,0,1,0.0014654845351826,9.01495227756726e-05,0.0013965557066756,0.0014754124003083,False,15,131879527.46779002,132329530.10162312,ok
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,4,embedding,ok,0,9,1,0.0017786799437376,9.411037629747516e-05,0.0017786799437376,0.001872790320035,True,10,45553262.183148354,45691933.40651036,ok
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,0,ar,ok,15,0,1,0.0011691711526683,6.223016596378362e-05,0.0011441548560203,0.0012053383467988,False,16,133483846.9132348,133421627.32932056,ok
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,0,embedding,ok,0,9,1,0.0015089982955821,7.241246372775112e-05,0.0015089982955821,0.0015814107593099,True,10,51627751.55648416,51620778.06095488,ok
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,1,ar,ok,15,0,1,0.001194325466889,3.0543760298092634e-05,0.0011669903913643,0.0011982774492878,False,16,134314107.12434366,134162685.0305742,ok
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,1,embedding,ok,0,9,1,0.0015358541878491,4.344926919044228e-05,0.0015358541878491,0.0015793034570396,True,10,51260148.63133966,51251560.247963056,ok
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,2,ar,ok,15,0,1,0.0011961666299041,4.091040472215045e-05,0.0011703849073075,0.0012138407035652,False,16,132962865.19991755,132921320.78804156,ok
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,2,embedding,ok,0,9,1,0.0015412339116551,4.229538819721496e-05,0.0015412339116551,0.0015835292998523,True,10,51259086.140089326,51250436.58858384,ok
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,3,ar,ok,13,0,1,0.0012291301249938,8.978324401623603e-05,0.0011641447183902,0.0012506755212995,False,14,126921154.872764,126917554.39799792,ok
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,3,embedding,ok,0,9,1,0.0015297601035879,0.00011073776491,0.0015297601035879,0.0016404978684979,True,10,51403715.38819878,51401130.067521386,ok
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,4,ar,ok,13,0,1,0.0011523984313363,7.386727956557524e-05,0.0010927237214764,0.0011612080602575,False,14,126444982.41577125,126424822.4687304,ok
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,4,embedding,ok,0,9,1,0.0014470049658933,8.886867117441931e-05,0.0014470049658933,0.0015358736370678,True,10,52468696.34356365,52463163.346407294,ok
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,0,ar,ok,17,0,1,0.0013614403952102,3.556824982707897e-05,0.001339842101452,0.0013722213248006,False,18,136190081.4622898,136837384.51447085,ok
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,0,embedding,ok,0,9,1,0.0017636493896786,4.298602476911765e-05,0.0017636493896786,0.0018066354144477,True,10,47279284.472654864,47362797.06914253,ok
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,1,ar,ok,17,0,1,0.001332381100878,3.1583770488775414e-05,0.0013128139649392,0.0013417086173424,False,18,136755996.56744516,137133135.4211588,ok
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,1,embedding,ok,0,9,1,0.0017332784446014,3.897849016236096e-05,0.0017332784446014,0.0017722569347637,True,10,47659744.07376471,47726992.22470042,ok
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,2,ar,ok,19,0,1,0.0013602197540314,9.154486589355398e-06,0.0013569501439062,0.0013669228471009,False,20,139412826.6476195,140284913.15230185,ok
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,2,embedding,ok,0,9,1,0.0017878099845742,1.251153968601176e-05,0.0017878099845742,0.0018003215242603,True,10,46858016.6941659,46986183.81012677,ok
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,3,ar,ok,16,0,1,0.0013974221045985,3.994392193450253e-05,0.0013620429968579,0.001399824679657,False,17,133907721.53551878,134234573.2813254,ok
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,3,embedding,ok,0,9,1,0.0017982399516097,4.653398757473128e-05,0.0017982399516097,0.0018447739391845,True,10,46786593.91703808,46861556.22707982,ok
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,4,ar,ok,15,0,1,0.001427847486721,5.695265834815893e-05,0.0013861645145505,0.0014413764620814,False,16,131753829.40958168,132311648.54754902,ok
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,4,embedding,ok,0,9,1,0.0018147840758956,6.285490594710732e-05,0.0018147840758956,0.0018776389818427,True,10,46278025.54016109,46383305.88533614,ok
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,0,ar,ok,16,0,1,0.0033867593248497,7.454901680287105e-05,0.0033181757974587,0.0033906943002575,False,17,135249133.5545778,135840903.84480673,ok
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,0,embedding,ok,0,9,1,0.0043489090449127,9.94577517525128e-05,0.0043489090449127,0.0044483667966652,True,10,25527574.527631693,25609620.07294007,ok
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,1,ar,ok,16,0,1,0.0033457843510563,8.163406680671111e-05,0.003280984211753,0.0033636875217845,False,17,134116639.32245882,134979393.85912314,ok
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,1,embedding,ok,0,9,1,0.004285208809624,0.0001300950947872,0.004285208809624,0.0044153039044113,True,10,25660878.861092422,25777815.990823563,ok
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,2,ar,ok,17,0,1,0.0033278171225961,5.7608111808025086e-05,0.0032952518494451,0.0033458837714656,False,18,135856721.1721177,136332993.59926477,ok
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,2,embedding,ok,0,9,1,0.0043273786109057,7.840358211974703e-05,0.0043273786109057,0.0044057821930254,True,10,25454536.63620036,25514379.08936244,ok
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,3,ar,ok,14,0,1,0.0032799477516157,0.0001452516046806,0.0031756521345015,0.0033189364190398,False,15,128063216.68337704,128626766.19300738,ok
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,3,embedding,ok,0,9,1,0.0041429993606469,0.0001965995337365,0.0041429993606469,0.0043395988943835,True,10,26030850.154091176,26125319.53660454,ok
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,4,ar,ok,14,0,1,0.0034752648322625,0.0001264612842625,0.0033599689759419,0.0034792893405335,False,15,129160211.26791744,129693571.53817342,ok
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,4,embedding,ok,0,9,1,0.0044278380788008,0.0001699905478308,0.0044278380788008,0.0045978286266317,True,10,25371304.75213481,25462543.016482368,ok
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,0,ar,ok,16,0,1,0.0016716745307596,3.904621706044279e-05,0.0016526179563296,0.0016914936159792,False,17,135225692.37743565,135562548.26066437,ok
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,0,embedding,ok,0,9,1,0.0020072000990109,5.137937716769241e-05,0.0020072000990109,0.0020585794761786,True,10,41618248.65103331,41664133.79759588,ok
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,1,ar,ok,14,0,1,0.0016708038960494,5.971306322248207e-05,0.0016158845830564,0.0016713130738281,False,15,130145740.33127728,130396773.28348988,ok
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,1,embedding,ok,0,9,1,0.0019631268932286,6.820628417822631e-05,0.0019631268932286,0.0020313331774069,True,10,42190693.38786963,42235653.93202767,ok
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,2,ar,ok,14,0,1,0.0017144987430632,9.15752189983818e-05,0.0016585065681596,0.0017463016479778,False,15,129817809.02247606,130099739.7059082,ok
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,2,embedding,ok,0,9,1,0.0020206748102659,0.000105994299066,0.0020206748102659,0.002126669109332,True,10,41469500.9618031,41522779.470076,ok
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,3,ar,ok,14,0,1,0.0017048268052537,8.276504754792054e-05,0.0016491236668988,0.0017283486649924,False,15,131930524.941272,132233020.97511011,ok
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,3,embedding,ok,0,9,1,0.0020027814307691,9.039829059759552e-05,0.0020027814307691,0.0020931797213666,True,10,41828212.80227457,41884084.45960557,ok
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,4,ar,ok,16,0,1,0.0016420369024404,2.108873240105744e-05,0.0016244441675462,0.0016468439929467,False,17,134562246.07321185,134864256.35624772,ok
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,4,embedding,ok,0,9,1,0.0019838292347317,1.974781105685938e-05,0.0019838292347317,0.0020035770457886,True,10,41788891.56644016,41826777.55054646,ok
monkeyT_session-y070207012-19_lfp-1,T,2007-02-07,0,ar,ok,16,0,1,0.0026330182132297,5.26556035039202e-05,0.0025950920541393,0.00263901009245,False,17,135169309.85799924,135421667.14981654,ok
monkeyT_session-y070207012-19_lfp-1,T,2007-02-07,0,embedding,ok,0,9,1,0.0032429651934934,5.150224550623537e-05,0.0032429651934934,0.0032944674389996,True,10,30277115.942295834,30290861.155154824,ok
monkeyT_session-y070207012-19_lfp-1,T,2007-02-07,1,ar,ok,14,0,1,0.0026753819478567,8.83463800790767e-05,0.0025975174123809,0.0026826718572814,False,15,130084912.85134844,130280025.81516244,ok
monkeyT_session-y070207012-19_lfp-1,T,2007-02-07,1,embedding,ok,0,9,1,0.0032571331073028,0.000126643209038,0.0032571331073028,0.0033837763163409,True,10,30066679.84567936,30097277.331739377,ok
monkeyT_session-y070207012-19_lfp-1,T,2007-02-07,2,ar,ok,14,0,1,0.0026390479860935,8.440244686853788e-05,0.0025678228254502,0.0026548320990465,False,15,129796787.90734656,129959860.51436174,ok
monkeyT_session-y070207012-19_lfp-1,T,2007-02-07,2,embedding,ok,0,9,1,0.0032009603653486,0.0001033667125817,0.0032009603653486,0.0033043270779303,True,10,30402232.87667165,30419162.121856708,ok
monkeyT_session-y070207012-19_lfp-1,T,2007-02-07,3,ar,ok,14,0,1,0.0026564804302644,9.11752630015788e-05,0.0025809362029871,0.0026704377472905,False,15,128424606.072601,128568546.3995484,ok
monkeyT_session-y070207012-19_lfp-1,T,2007-02-07,3,embedding,ok,0,9,1,0.0032333675306826,9.356471374764252e-05,0.0032333675306826,0.0033269322444302,True,10,30225860.64411833,30241664.439538836,ok
monkeyT_session-y070207012-19_lfp-1,T,2007-02-07,4,ar,ok,14,0,1,0.0027030893255188,0.0001319938242625,0.0026238847675474,0.002755828782054,False,15,128006666.6107406,128214652.51170772,ok
monkeyT_session-y070207012-19_lfp-1,T,2007-02-07,4,embedding,ok,0,9,1,0.0033088087923169,0.0001861010719664,0.0033088087923169,0.0034949098642834,True,10,29684596.98885136,29711659.249071527,ok
monkeyT_session-y070207012-19_lfp-2,T,2007-02-07,0,ar,ok,14,0,1,0.0022753120633771,5.985501410867352e-05,0.0022228975707757,0.0022809180717265,False,15,130406749.27140103,130502084.54552823,ok
monkeyT_session-y070207012-19_lfp-2,T,2007-02-07,0,embedding,ok,0,9,1,0.0027301114362194,8.005957598255346e-05,0.0027301114362194,0.002810171012202,True,10,35314751.2729817,35331802.48359614,ok
monkeyT_session-y070207012-19_lfp-2,T,2007-02-07,1,ar,ok,12,0,1,0.002312707291532,0.00021465612457,0.0021350534647478,0.0023308745766636,False,13,123541033.09435087,123655663.16316316,ok
monkeyT_session-y070207012-19_lfp-2,T,2007-02-07,1,embedding,ok,0,9,1,0.0026184912853615,0.0002451399472665,0.0026184912853615,0.0028636312326281,True,10,35927202.57563334,35957097.78202832,ok
monkeyT_session-y070207012-19_lfp-2,T,2007-02-07,2,ar,ok,14,0,1,0.002195470804482,8.920569989641716e-05,0.0021430218797925,0.0022328542806891,False,15,131764717.3883452,131861590.04857825,ok
monkeyT_session-y070207012-19_lfp-2,T,2007-02-07,2,embedding,ok,0,9,1,0.0026225921087662,0.0001115261361813,0.0026225921087662,0.0027341182449475,True,10,36021853.233527824,36043226.83872104,ok
monkeyT_session-y070207012-19_lfp-2,T,2007-02-07,3,ar,ok,14,0,1,0.0022162769590559,6.217026883769677e-05,0.0021640166352734,0.0022287609150235,False,15,131163966.05691716,131247006.80608632,ok
monkeyT_session-y070207012-19_lfp-2,T,2007-02-07,3,embedding,ok,0,9,1,0.0026609999572329,7.309393712978894e-05,0.0026609999572329,0.0027340938943627,True,10,35783718.10806223,35799108.27649871,ok
monkeyT_session-y070207012-19_lfp-2,T,2007-02-07,4,ar,ok,14,0,1,0.0022142060439253,6.0134701272301456e-05,0.0021619059607697,0.0022219580127861,False,15,131044758.68262056,131167648.58469912,ok
monkeyT_session-y070207012-19_lfp-2,T,2007-02-07,4,embedding,ok,0,9,1,0.0026561587051569,7.0811302092714e-05,0.0026561587051569,0.0027269700072496,True,10,35918156.884933874,35941879.26066949,ok
monkeyT_session-y070208003-8_lfp-1,T,2007-02-08,0,ar,ok,19,0,1,0.0014028081866326,6.8793834488163626e-06,0.0013987351593368,0.0014051589814278,False,20,142397426.9460044,142890838.03360087,ok
monkeyT_session-y070208003-8_lfp-1,T,2007-02-08,0,embedding,ok,0,9,1,0.0018073025754608,1.1183714387259306e-05,0.0018073025754608,0.0018184862898481,True,10,46278276.708439566,46392825.85349888,ok
monkeyT_session-y070208003-8_lfp-1,T,2007-02-08,1,ar,ok,15,0,1,0.0014290838121212,5.705349634397033e-05,0.0013905090810148,0.0014490567331834,False,16,134408339.7443774,134714168.28404754,ok
monkeyT_session-y070208003-8_lfp-1,T,2007-02-08,1,embedding,ok,0,9,1,0.00180027609629,8.041425611112912e-05,0.00180027609629,0.0018806903524012,True,10,46227158.96839469,46309890.00558908,ok
monkeyT_session-y070208003-8_lfp-1,T,2007-02-08,2,ar,ok,15,0,1,0.0014300019396357,5.218758846816593e-05,0.0013900477874639,0.0014410139634675,False,16,134089078.99917305,134414212.37985975,ok
monkeyT_session-y070208003-8_lfp-1,T,2007-02-08,2,embedding,ok,0,9,1,0.0018008443651645,6.602566605723413e-05,0.0018008443651645,0.0018668700312218,True,10,46650136.51303484,46736390.0352904,ok
monkeyT_session-y070208003-8_lfp-1,T,2007-02-08,3,ar,ok,18,0,1,0.0013610215198412,2.546209917832882e-05,0.0013505364020215,0.0013752486014143,False,19,140294669.796769,140807465.06243128,ok
monkeyT_session-y070208003-8_lfp-1,T,2007-02-08,3,embedding,ok,0,9,1,0.0017439363533487,3.769539571589948e-05,0.0017439363533487,0.0017816317490646,True,10,46798838.11385292,46901368.86284918,ok
monkeyT_session-y070208003-8_lfp-1,T,2007-02-08,4,ar,ok,15,0,1,0.0014444352109966,6.439739648776119e-05,0.0014041287719712,0.0014695563788772,False,16,134268330.2241638,134739587.02670977,ok
monkeyT_session-y070208003-8_lfp-1,T,2007-02-08,4,embedding,ok,0,9,1,0.0018126607190142,8.855975915208117e-05,0.0018126607190142,0.0019012204781662,True,10,45827057.35359419,45957829.16974192,ok
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,0,ar,ok,14,0,1,0.0026198894689537,0.00015174483402,0.0025543420568801,0.0026927425650732,False,15,132523865.9324861,132678701.20701018,ok
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,0,embedding,ok,0,9,1,0.0031501920107621,0.0001659591756102,0.0031501920107621,0.0033161511863723,True,10,31152963.369429752,31165670.083203554,ok
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,1,ar,ok,16,0,1,0.0024879222974647,4.767356962405801e-05,0.0024567190063182,0.0025048452327288,False,17,138727851.81487453,138992125.990572,ok
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,1,embedding,ok,0,9,1,0.003009137411589,6.721549195278271e-05,0.003009137411589,0.0030763529035418,True,10,31759743.28147017,31779099.00765405,ok
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,2,ar,ok,14,0,1,0.0025784051594919,8.017586414182648e-05,0.002508436543272,0.0025805034920758,False,15,132993814.3865443,133159505.82669434,ok
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,2,embedding,ok,0,9,1,0.0030772544433129,9.436333971258536e-05,0.0030772544433129,0.0031716177830255,True,10,31157926.59853045,31178278.681400377,ok
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,3,ar,ok,14,0,1,0.0025703744965053,9.113979036144052e-05,0.0025082726158152,0.002591787333082,False,15,133793739.78698052,133940696.66011477,ok
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,3,embedding,ok,0,9,1,0.0030675246632213,0.000111883250991,0.0030675246632213,0.0031794079142123,True,10,31449995.75715693,31464669.014718425,ok
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,4,ar,ok,17,0,1,0.0025749378538672,4.266150283804917e-05,0.0025492224556588,0.0025809588794731,False,18,140070391.4488677,140343179.85234833,ok
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,4,embedding,ok,0,9,1,0.0031298555473794,4.336583194313728e-05,0.0031298555473794,0.0031732213793225,True,10,30918049.17870476,30938552.082464613,ok
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,0,ar,ok,14,0,1,0.0021774977595949,6.041540835280946e-05,0.0021197443142608,0.0021816043576294,False,15,133070640.23198536,133761650.1501974,ok
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,0,embedding,ok,0,9,1,0.0027349288966953,8.83661983763731e-05,0.0027349288966953,0.0028232950950716,True,10,33732775.09721414,33870741.41690941,ok
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,1,ar,ok,14,0,1,0.0021656459373809,6.756356558698866e-05,0.0021058600758965,0.0021718931262508,False,15,133350706.2378122,133855916.51914445,ok
